Filename,Subfolder Name,RelFreq NOUN,RelFreq VERB,RelFreq ADV,RelFreq ADJ,No. Unique PER,No. Unique LOC,No. Unique ORG
1006.a2.txt,a2,1662.57,1048.32,442.26,712.53,1,0,2
1007.a2.txt,a2,2013.89,1226.85,393.52,578.7,0,0,4
1008.a2.txt,a2,1834.53,1139.09,503.6,671.46,0,0,1
1009.a2.txt,a2,1995.36,1171.69,313.23,684.45,0,2,0
1010.a2.txt,a2,1994.22,982.66,462.43,934.49,0,1,2
1012.a2.txt,a2,1952.14,1120.91,440.81,944.58,1,0,1
1013.a2.txt,a2,1702.38,1095.24,571.43,809.52,0,0,1
1014.a2.txt,a2,1855.15,1270.65,406.61,813.21,1,0,0
1016.a2.txt,a2,1653.44,1322.75,502.65,621.69,0,0,1
1017.a2.txt,a2,1797.95,881.85,496.58,950.34,3,2,6
1018.a2.txt,a2,2049.89,1084.6,368.76,932.75,0,0,0
1019.a2.txt,a2,2283.36,715.27,337.0,1093.54,1,1,1
1020.a2.txt,a2,1724.41,1244.09,527.56,448.82,0,0,3
1021.a2.txt,a2,1737.03,1061.52,361.88,735.83,2,0,1
1022.a2.txt,a2,2211.65,1284.19,392.39,535.08,0,1,0
1023.a2.txt,a2,1860.19,1007.11,770.14,746.45,2,0,0
1026.a2.txt,a2,1491.97,1384.85,283.09,604.44,0,0,1
1029.a2.txt,a2,2122.76,933.5,409.21,741.69,0,0,2
1031.a2.txt,a2,2130.28,985.92,316.9,686.62,0,0,2
1032.a2.txt,a2,1406.44,1215.73,619.79,417.16,2,0,0
1034.a2.txt,a2,1405.9,1020.41,453.51,804.99,0,0,1
1036.a2.txt,a2,1672.86,1245.35,557.62,483.27,0,1,1
1039.a2.txt,a2,864.49,1705.61,735.98,467.29,0,0,2
1041.a2.txt,a2,1676.72,1375.15,470.45,639.32,2,0,3
1043.a2.txt,a2,1380.55,1236.49,564.23,516.21,0,0,1
1044.a2.txt,a2,1497.23,859.52,674.68,804.07,3,1,2
1048.a2.txt,a2,2059.93,1123.6,440.07,692.88,0,0,1
1049.a2.txt,a2,2438.71,1032.26,438.71,890.32,0,0,1
1050.a2.txt,a2,1892.82,912.2,513.11,946.41,1,0,0
1055.a2.txt,a2,1602.56,1307.69,410.26,833.33,0,0,1
1056.a2.txt,a2,1837.78,1149.9,574.95,667.35,5,0,2
1057.a2.txt,a2,1248.55,1179.19,427.75,682.08,1,0,0
1058.a2.txt,a2,2199.71,1215.63,651.23,824.89,0,0,4
1060.a2.txt,a2,1398.26,925.75,617.16,752.17,7,1,3
1061.a2.txt,a2,1516.85,1303.37,573.03,730.34,0,0,0
1062.a2.txt,a2,2067.42,1022.47,438.2,719.1,0,0,1
1064.a2.txt,a2,1881.19,1051.98,693.07,705.45,0,0,3
1065.a2.txt,a2,1675.68,1108.11,729.73,756.76,1,0,0
1067.a2.txt,a2,2324.72,1254.61,455.1,1020.91,0,0,2
1068.a2.txt,a2,1555.02,1028.71,334.93,897.13,0,1,10
1069.a2.txt,a2,1969.39,816.33,510.2,734.69,3,0,6
1070.a2.txt,a2,1866.2,1126.76,539.91,622.07,0,1,1
1072.a2.txt,a2,2094.19,871.74,370.74,841.68,0,1,4
1074.a2.txt,a2,1973.42,1083.84,501.02,879.35,0,0,0
1077.a2.txt,a2,1826.2,1045.34,566.75,768.26,4,0,5
1078.a2.txt,a2,1181.1,1233.6,551.18,708.66,0,0,2
1081.a2.txt,a2,1654.6,1023.78,392.97,703.21,2,0,6
1088.a2.txt,a2,1891.89,1114.86,450.45,934.68,0,0,0
1090.a2.txt,a2,1961.38,1209.35,508.13,609.76,0,0,2
1092.a2.txt,a2,1442.31,1201.92,685.1,552.88,1,0,2
1094.a2.txt,a2,1605.67,1263.28,625.74,672.96,0,0,0
1095.a2.txt,a2,1840.19,1392.25,399.52,593.22,0,0,0
1097.a2.txt,a2,2083.33,1071.43,440.48,738.1,1,0,2
1098.a2.txt,a2,1721.22,1298.84,380.15,675.82,4,0,2
1099.a2.txt,a2,2050.53,1088.44,476.19,515.06,3,0,1
1100.a2.txt,a2,1861.36,1360.72,577.66,706.03,1,1,1
1102.a2.txt,a2,1821.27,1153.85,452.49,701.36,0,2,0
1103.a2.txt,a2,1832.34,1161.68,610.78,658.68,0,0,0
1104.a2.txt,a2,1970.8,1094.89,413.63,839.42,1,0,0
1105.a2.txt,a2,1872.15,1084.47,536.53,582.19,0,0,0
1106.a2.txt,a2,1959.1,893.43,548.98,785.79,3,1,7
1109.a2.txt,a2,1906.12,1209.1,312.94,1038.41,0,0,0
1112.a2.txt,a2,1573.88,1231.26,610.28,813.7,1,0,0
1121.a2.txt,a2,1582.89,1026.74,513.37,802.14,3,0,1
2000.a2.txt,a2,1972.6,1205.48,273.97,958.9,5,0,2
2005.a2.txt,a2,2036.84,1180.93,465.87,715.06,1,0,2
2007.a2.txt,a2,1803.46,1015.12,442.76,907.13,5,0,5
2009.a2.txt,a2,1918.53,1024.97,341.66,893.56,0,0,1
2011.a2.txt,a2,2348.03,786.65,548.27,858.16,1,0,2
2012.a2.txt,a2,1778.61,1119.4,621.89,721.39,0,0,1
2013.a2.txt,a2,2086.33,863.31,599.52,803.36,0,0,1
2014.a2.txt,a2,1941.92,1107.08,526.32,816.7,0,1,3
2015.a2.txt,a2,1956.24,759.33,296.01,604.89,2,0,0
2016.a2.txt,a2,2098.09,1212.53,517.71,735.69,0,0,3
2017.a2.txt,a2,1930.46,1151.08,575.54,839.33,0,0,0
2018.a2.txt,a2,2388.76,1065.57,433.26,1018.74,2,0,1
2019.a2.txt,a2,1555.89,1450.15,332.33,785.5,2,0,0
2020.a2.txt,a2,2418.1,748.83,327.61,1185.65,0,0,2
2021.a2.txt,a2,1807.51,1021.13,680.75,938.97,0,0,0
2022.a2.txt,a2,1421.25,729.83,345.71,870.68,2,0,18
2023.a2.txt,a2,1571.78,1188.12,408.42,742.57,0,1,3
2024.a2.txt,a2,1693.65,1257.78,485.68,971.36,0,0,1
2026.a2.txt,a2,1722.93,1071.01,430.73,617.0,0,0,2
2027.a2.txt,a2,1854.4,989.01,398.35,865.38,1,0,0
2030.a2.txt,a2,1505.88,1505.88,611.76,470.59,0,0,0
2031.a2.txt,a2,1834.65,1053.23,634.2,973.95,0,0,1
2032.a2.txt,a2,2054.6,1206.9,531.61,962.64,0,0,0
2034.a2.txt,a2,2038.51,906.0,656.85,826.73,2,0,1
2035.a2.txt,a2,1682.44,1240.8,536.28,778.13,1,0,0
2036.a2.txt,a2,1657.7,1248.65,505.92,775.03,0,0,0
2038.a2.txt,a2,2056.92,944.37,465.72,1021.99,1,0,2
2039.a2.txt,a2,1986.53,1099.89,594.84,819.3,0,1,0
2040.a2.txt,a2,1930.42,1099.89,404.04,718.29,6,0,2
2041.a2.txt,a2,1703.8,851.9,301.44,851.9,0,1,5
2042.a2.txt,a2,1812.08,1073.83,550.34,765.1,0,0,0
2044.a2.txt,a2,1379.72,1132.08,318.4,719.34,3,1,2
2045.a2.txt,a2,1799.59,1042.94,449.9,981.6,1,1,3
2046.a2.txt,a2,2390.57,1043.77,291.81,1189.67,0,0,1
2047.a2.txt,a2,2112.17,978.52,358.0,1217.18,0,0,2
2048.a2.txt,a2,1773.13,969.16,517.62,693.83,0,0,2
2049.a2.txt,a2,1631.88,1081.59,645.16,550.28,0,1,2
2050.a2.txt,a2,2298.99,992.46,376.88,929.65,0,0,2
2055.a2.txt,a2,1904.76,1165.41,350.88,614.04,0,0,1
2056.a2.txt,a2,1380.24,1163.73,635.99,906.63,0,0,0
2057.a2.txt,a2,1786.24,1127.38,585.65,717.42,0,1,0
2058.a2.txt,a2,2074.16,984.94,533.02,764.77,1,0,2
2059.a2.txt,a2,2273.84,1149.14,464.55,965.77,0,0,3
2060.a2.txt,a2,1636.11,1241.18,606.49,662.91,0,0,1
2061.a2.txt,a2,2087.77,957.45,585.11,864.36,0,0,0
2062.a2.txt,a2,1656.8,1207.1,662.72,686.39,1,0,0
2063.a2.txt,a2,1636.36,1151.52,651.52,939.39,0,0,0
2064.a2.txt,a2,2098.45,1049.22,531.09,582.9,0,0,1
2065.a2.txt,a2,1842.11,1065.16,563.91,1040.1,0,0,1
2066.a2.txt,a2,2059.66,1093.75,539.77,767.05,0,0,0
2067.a2.txt,a2,1369.35,1331.66,376.88,866.83,0,0,0
2068.a2.txt,a2,1955.45,1150.99,705.45,606.44,2,0,0
2069.a2.txt,a2,1755.92,1095.89,547.95,722.29,0,0,0
2070.a2.txt,a2,1571.59,1094.3,419.09,733.41,1,1,2
2071.a2.txt,a2,1496.26,1558.6,436.41,573.57,0,0,0
2072.a2.txt,a2,1919.06,1135.77,587.47,496.08,0,0,0
2074.a2.txt,a2,2030.52,938.97,504.69,927.23,2,1,7
2075.a2.txt,a2,2030.15,904.52,512.56,984.92,1,0,1
3001.a2.txt,a2,1186.07,1305.77,489.66,544.07,0,0,3
3002.a2.txt,a2,1651.38,1284.4,484.93,812.58,0,0,0
3003.a2.txt,a2,2054.79,948.37,410.96,1085.35,0,0,2
3012.a2.txt,a2,1495.45,1131.34,533.16,611.18,0,0,1
3013.a2.txt,a2,1559.63,1349.93,301.44,720.84,0,0,2
3018.a2.txt,a2,2004.38,1182.91,613.36,1040.53,1,0,2
3020.a2.txt,a2,2088.68,886.81,326.72,735.12,2,1,0
3023.a2.txt,a2,1687.19,1293.1,455.67,665.02,0,0,0
3026.a2.txt,a2,2249.74,1093.91,454.08,629.51,0,0,1
3028.a2.txt,a2,2265.94,786.97,434.19,814.11,1,0,3
3033.a2.txt,a2,1899.11,1266.07,445.1,623.15,2,0,1
3035.a2.txt,a2,1713.97,1179.04,382.1,709.61,0,0,4
3036.a2.txt,a2,2299.47,1163.1,374.33,695.19,0,0,0
3037.a2.txt,a2,2187.69,889.7,450.94,950.64,2,0,1
3040.a2.txt,a2,1600.0,1296.97,545.45,569.7,0,0,1
3041.a2.txt,a2,2227.43,1090.27,269.64,633.06,1,1,2
3042.a2.txt,a2,1787.99,1213.28,715.2,894.0,0,0,0
3044.a2.txt,a2,1449.81,1040.89,446.1,780.67,0,1,6
3045.a2.txt,a2,1875.64,1090.72,428.13,927.62,0,0,1
3062.a2.txt,a2,1688.6,1206.14,416.67,537.28,0,0,0
3063.a2.txt,a2,1701.43,987.93,526.89,889.13,1,1,3
3064.a2.txt,a2,1935.1,1057.69,396.63,817.31,0,0,0
3065.a2.txt,a2,2311.83,1155.91,524.19,981.18,1,0,0
3067.a2.txt,a2,1943.73,1112.53,358.06,741.69,1,1,0
3068.a2.txt,a2,1803.87,1065.38,508.47,690.07,0,1,1
3072.a2.txt,a2,1859.96,973.74,601.75,809.63,1,0,0
4001.a2.txt,a2,1725.83,1321.91,489.6,697.67,0,0,0
4002.a2.txt,a2,2177.88,1106.04,364.88,627.14,0,0,0
4003.a2.txt,a2,1850.44,1356.15,430.93,544.99,0,0,0
4004.a2.txt,a2,2225.03,1112.52,417.19,695.32,0,0,0
4005.a2.txt,a2,2205.47,961.36,386.43,999.06,0,0,1
4006.a2.txt,a2,2090.68,994.96,390.43,931.99,0,0,1
4008.a2.txt,a2,1583.07,1144.2,783.7,658.31,0,0,0
4009.a2.txt,a2,1713.69,1212.12,376.18,501.57,0,0,0
4010.a2.txt,a2,2004.95,1076.73,495.05,1014.85,0,0,0
4011.a2.txt,a2,2081.69,1304.35,434.78,579.71,1,0,2
4012.a2.txt,a2,1995.13,1192.21,413.63,815.09,0,0,1
4013.a2.txt,a2,2016.55,1127.2,413.65,816.96,2,0,0
4014.a2.txt,a2,2130.54,899.01,492.61,812.81,2,0,4
4015.a2.txt,a2,2191.94,983.41,402.84,793.84,0,0,2
4016.a2.txt,a2,1554.25,1392.96,366.57,659.82,0,0,0
4017.a2.txt,a2,1933.12,888.19,700.1,888.19,2,0,1
4018.a2.txt,a2,1739.13,1171.5,483.09,603.86,0,0,1
4019.a2.txt,a2,1574.31,1486.15,541.56,793.45,0,0,0
4020.a2.txt,a2,1614.58,963.54,481.77,755.21,4,0,3
4021.a2.txt,a2,1614.46,1228.92,506.02,554.22,0,0,1
4022.a2.txt,a2,1949.27,1268.36,427.24,574.1,0,0,0
4023.a2.txt,a2,1522.31,1430.45,485.56,538.06,1,0,0
4024.a2.txt,a2,1780.66,978.77,601.42,849.06,0,0,0
4025.a2.txt,a2,1836.73,1115.65,707.48,734.69,0,0,0
4026.a2.txt,a2,2150.67,959.9,461.73,874.85,4,1,1
4027.a2.txt,a2,2045.45,909.09,437.06,926.57,0,0,1
4028.a2.txt,a2,1893.56,1262.38,569.31,705.45,1,0,1
4029.a2.txt,a2,1950.21,1230.98,414.94,553.25,1,0,2
4030.a2.txt,a2,1918.47,971.22,743.41,611.51,1,0,0
4032.a2.txt,a2,2035.31,1007.27,539.98,965.73,0,1,1
4033.a2.txt,a2,1286.35,1353.47,592.84,626.4,0,0,0
4035.a2.txt,a2,2105.98,1209.24,652.17,692.93,0,0,2
4036.a2.txt,a2,1621.62,1184.04,926.64,836.55,1,0,1
4037.a2.txt,a2,2261.31,1030.15,251.26,603.02,0,0,0
4039.a2.txt,a2,1508.2,1163.93,409.84,606.56,2,0,0
4040.a2.txt,a2,1689.79,1071.88,441.36,517.02,1,0,0
4041.a2.txt,a2,1727.57,1461.79,409.75,653.38,0,0,0
4042.a2.txt,a2,2020.73,1152.85,284.97,595.85,0,0,0
4043.a2.txt,a2,1320.75,1245.28,742.14,867.92,0,0,0
4044.a2.txt,a2,1872.07,1326.05,483.62,702.03,3,0,1
4045.a2.txt,a2,1584.39,964.41,677.38,734.79,0,0,2
4048.a2.txt,a2,2136.54,884.96,518.33,910.24,1,0,0
5001.a2.txt,a2,1875.83,739.76,568.03,792.6,5,0,1
5002.a2.txt,a2,1492.86,1240.4,504.94,647.64,0,1,1
5003.a2.txt,a2,1873.35,1042.22,633.25,1002.64,0,0,1
5004.a2.txt,a2,1496.77,1225.81,400.0,464.52,1,0,2
5005.a2.txt,a2,1739.13,1116.33,446.53,611.05,0,0,0
5006.a2.txt,a2,2106.02,1031.52,329.51,1303.72,0,0,3
5007.a2.txt,a2,2053.14,1014.49,241.55,797.1,1,0,0
5008.a2.txt,a2,2195.45,1070.95,455.15,950.47,0,0,0
5010.a2.txt,a2,1592.48,909.99,682.49,781.4,2,2,6
5011.a2.txt,a2,1660.38,1031.45,666.67,817.61,3,1,1
5012.a2.txt,a2,2454.36,1166.33,578.09,872.21,0,0,2
5013.a2.txt,a2,1633.59,1099.24,519.08,732.82,5,1,1
5014.a2.txt,a2,1721.52,1253.16,405.06,531.65,0,0,0
5016.a2.txt,a2,1719.65,1228.32,187.86,606.94,0,0,0
5017.a2.txt,a2,1802.33,1081.4,604.65,965.12,2,0,0
5018.a2.txt,a2,1749.41,1099.29,614.66,827.42,0,0,0
5020.a2.txt,a2,1765.52,1075.86,468.97,855.17,0,0,0
5021.a2.txt,a2,1829.55,1147.73,454.55,613.64,0,0,0
5022.a2.txt,a2,1865.28,906.74,544.04,984.46,0,0,0
5023.a2.txt,a2,1622.75,1192.79,679.61,651.87,0,0,0
5024.a2.txt,a2,1533.33,866.67,613.33,680.0,2,1,5
5025.a2.txt,a2,1867.39,1041.95,676.59,649.53,4,0,0
5026.a2.txt,a2,1688.47,1022.59,606.42,820.45,0,1,7
5027.a2.txt,a2,1415.82,1109.69,471.94,688.78,0,0,0
5028.a2.txt,a2,1421.51,927.07,593.33,605.69,0,1,4
5029.a2.txt,a2,1921.12,1208.65,470.74,674.3,1,0,1
5030.a2.txt,a2,1870.13,961.04,532.47,844.16,2,0,0
5031.a2.txt,a2,2297.51,989.1,654.21,708.72,0,0,0
5032.a2.txt,a2,2132.45,1046.36,569.54,847.68,0,1,0
5033.a2.txt,a2,1553.64,1307.03,456.23,579.53,0,0,1
5034.a2.txt,a2,1811.22,1262.76,484.69,841.84,1,0,2
5035.a2.txt,a2,1957.67,1190.48,714.29,859.79,0,0,1
5036.a2.txt,a2,2104.58,1032.68,287.58,875.82,0,0,0
5037.a2.txt,a2,1916.97,976.8,525.03,769.23,0,0,0
5038.a2.txt,a2,1994.95,1035.35,530.3,946.97,1,0,0
5039.a2.txt,a2,1812.42,937.9,418.25,811.15,1,1,5
5040.a2.txt,a2,2079.08,1198.98,548.47,625.0,0,0,2
5041.a2.txt,a2,1829.27,1273.71,420.05,718.16,0,0,0
5042.a2.txt,a2,2264.38,1138.31,330.48,758.87,0,0,0
5043.a2.txt,a2,1894.33,1353.09,708.76,644.33,0,0,0
5044.a2.txt,a2,2687.34,1175.71,413.44,607.24,0,0,0
5045.a2.txt,a2,1983.17,973.56,420.67,829.33,1,9,4
5046.a2.txt,a2,1791.83,1278.0,592.89,830.04,0,0,0
5047.a2.txt,a2,2018.45,1222.61,530.57,657.44,0,0,0
5048.a2.txt,a2,1594.2,1268.12,555.56,567.63,0,0,0
5049.a2.txt,a2,1829.44,1155.43,687.76,660.25,0,2,1
